Age,Attrition,Business_Travel,Daily_Rate,Department,Distance_From_Home,Education,Education_Field,Employee_Number,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Monthly_Rate,Num_Companies_Worked,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_Since_Last_Promotion,Years_With_Current_Manager,Role_Department,Remote_Work
18,No,Unknown,287.0,Unknown,5.0,2,Unknown,1012.0,2,Male,73.0,3,1,Research Scientist,4,Unknown,6477.686121919585,13493,1,No,15,3.0,4,0,10.953774106312741,2,3.0,0,0,0,Unknown,True
20,Yes,Unknown,1097.0,Unknown,8.879615466958109,3,Medical,0.01,4,Female,98.0,2,1,Research Scientist,1,Unknown,2600.0,18275,1,Yes,15,3.0,1,0,1.0,2,3.0,1,0,0,Unknown,False
42,No,Unknown,265.0,Unknown,5.0,2,Unknown,1029.0,4,Male,90.0,3,5,Manager,3,Unknown,18303.0,7770,6,No,13,3.0,2,0,21.0,3,4.0,1,0,0,Unknown,True
50,No,Travel Rarely,804.0, Research & Development ,9.0,3,Unknown,0.01,1,Male,64.0,3,1,Laboratory Technician,4,Married,2380.0,20165,4,No,18,3.0,2,0,8.0,5,3.0,1,0,0,Laboratory Technician - Research & Development,True
37,Yes,Travel Rarely,1141.0,Unknown,11.0,2,Medical,1033.0,1,Female,61.0,1,2,Healthcare Representative,2,Unknown,4777.0,14382,5,No,15,3.0,1,0,15.0,2,1.0,1,0,0,Unknown,True
38,No,Unknown,801.8373633937325,Unknown,3.0,4,Life Sciences,0.01,2,Male,42.0,3,2,Sales Executive,4,Unknown,6477.686121919585,4981,8,Yes,12,3.0,3,0,19.0,1,3.0,1,0,0,Unknown,False
36,Yes,Unknown,660.0,Unknown,15.0,3,Unknown,1052.0,1,Male,81.0,3,2,Laboratory Technician,3,Divorced,6477.686121919585,7858,7,Unknown,14,3.0,2,1,9.0,3,2.0,1,0,0,Unknown,True
28,No,Travel Rarely,1144.0, Sales ,10.0,1,Medical,1056.0,4,Male,74.0,3,1,Sales Representative,2,Married,1052.0,23384,1,No,22,4.0,2,0,11.556317140134986,5,3.0,1,0,0,Sales Representative - Sales,True
43,No,Unknown,415.0,Unknown,25.0,3,Unknown,1076.0,3,Male,65.68255776959359,2,3,Sales Executive,4,Unknown,6477.686121919585,5268,5,No,13,3.0,3,1,18.0,5,3.0,1,0,0,Unknown,True
21,Yes,Travel Rarely,1334.0, Research & Development ,10.0,3,Unknown,1079.0,3,Female,36.0,2,1,Laboratory Technician,1,Single,6477.686121919585,17258,1,No,13,3.0,1,0,1.0,6,2.0,1,1,0,Laboratory Technician - Research & Development,True
51,Yes,Travel Rarely,1323.0,Unknown,4.0,4,Unknown,1081.0,1,Male,34.0,3,1,Research Scientist,3,Married,2461.0,10332,9,Unknown,12,3.0,3,3,18.0,2,4.0,10,2,7,Unknown,False
37,No,Unknown,309.0, Sales ,10.0,4,Unknown,1105.0,4,Female,88.0,2,2,Sales Executive,4,Divorced,6477.686121919585,24223,2,Yes,14,3.0,3,3,8.0,5,3.0,1,0,0,Sales Executive - Sales,False
28,Yes,Unknown,1009.0, Research & Development ,1.0,3,Medical,1111.0,1,Male,45.0,2,1,Laboratory Technician,2,Divorced,2596.0,7160,1,No,15,3.0,1,2,11.457366109041317,2,3.0,1,0,0,Laboratory Technician - Research & Development,False
50,Yes,Unknown,802.2410926451823,Unknown,1.0,4,Unknown,1113.0,4,Male,81.0,3,2,Sales Executive,3,Single,4728.0,17251,3,Yes,14,3.0,4,0,5.0,4,3.0,0,0,0,Unknown,True
34,No,Unknown,697.0,Unknown,3.0,4,Unknown,1115.0,3,Male,40.0,2,1,Research Scientist,4,Unknown,6477.686121919585,22478,3,No,17,3.0,4,3,6.0,2,3.0,0,0,0,Unknown,True
38,No,Travel Rarely,130.0,Unknown,2.0,2,Marketing,1125.0,4,Male,32.0,3,3,Sales Executive,2,Single,7351.0,20619,7,No,16,3.0,3,0,10.837576258926207,2,3.0,1,0,0,Unknown,True
42,No,Unknown,188.0,Unknown,29.0,3,Unknown,0.01,2,Male,56.0,1,2,Laboratory Technician,4,Unknown,6477.686121919585,9558,4,Unknown,19,3.0,1,0,16.0,3,3.0,1,0,0,Unknown,False
18,Yes,Unknown,247.0,Unknown,8.0,1,Unknown,1156.0,3,Male,80.0,3,1,Laboratory Technician,3,Single,6477.686121919585,13556,1,No,12,3.0,4,0,10.92662311368532,0,3.0,0,0,0,Unknown,True
41,No,Unknown,167.0,Unknown,12.0,4,Unknown,1158.0,2,Male,46.0,3,1,Laboratory Technician,4,Unknown,4766.0,9051,3,Yes,11,3.0,1,1,6.0,4,3.0,1,0,0,Unknown,False
35,No,Travel Rarely,982.0, Research & Development ,1.0,4,Medical,1172.0,4,Male,58.0,2,1,Laboratory Technician,3,Unknown,2258.0,16340,6,No,12,3.0,2,1,11.440244486101086,2,3.0,8,1,7,Laboratory Technician - Research & Development,True
32,No,Unknown,862.0, Sales ,2.0,1,Unknown,1190.0,3,Female,76.0,3,1,Sales Representative,1,Unknown,2827.0,14947,1,Unknown,12,3.0,3,3,1.0,3,3.0,1,0,0,Sales Representative - Sales,True
22,Yes,Unknown,1256.0,Unknown,3.0,4,Life Sciences,0.01,3,Male,48.0,2,1,Research Scientist,4,Married,2853.0,4223,0,Yes,11,3.0,2,1,1.0,5,3.0,0,0,0,Unknown,True
44,No,Non Travel,111.0,Unknown,8.943039613854989,3,Unknown,1206.0,2,Male,74.0,1,1,Research Scientist,3,Single,2290.0,4279,2,No,13,3.0,4,0,6.0,3,3.0,0,0,0,Unknown,True
41,Yes,Non Travel,906.0,Unknown,5.0,2,Life Sciences,1210.0,1,Male,95.0,2,1,Research Scientist,1,Unknown,2107.0,20293,6,No,17,3.0,1,1,5.0,2,1.0,1,0,0,Unknown,True
40,No,Travel Frequently,1184.0,Unknown,2.0,4,Unknown,0.01,2,Male,62.0,3,2,Sales Executive,2,Unknown,6477.686121919585,25440,5,No,12,3.0,4,3,11.582807662890525,2,3.0,0,0,0,Unknown,False
24,Yes,Unknown,984.0,Unknown,17.0,2,Life Sciences,0.01,4,Female,97.0,3,1,Laboratory Technician,2,Unknown,2210.0,3372,1,Unknown,13,3.0,1,1,1.0,3,1.0,1,0,0,Unknown,True
42,No,Travel Frequently,458.0,Unknown,26.0,5,Medical,1242.0,1,Female,60.0,3,3,Research Director,1,Married,13191.0,23281,3,Yes,17,3.0,3,0,11.071896163260236,6,3.0,1,0,0,Unknown,False
49,No,Unknown,1098.0, Research & Development ,4.0,2,Medical,1256.0,1,Male,85.0,2,5,Manager,3,Married,6477.686121919585,12124,2,Unknown,13,3.0,3,1,23.0,2,4.0,1,0,0,Manager - Research & Development,True
48,No,Travel Rarely,969.0,Unknown,2.0,2,Technical Degree,1258.0,4,Male,76.0,4,1,Laboratory Technician,2,Single,6477.686121919585,16620,5,Unknown,11,3.0,3,0,7.0,4,2.0,1,0,0,Unknown,True
29,No,Travel Rarely,1329.0, Research & Development ,7.0,3,Unknown,1260.0,3,Male,82.0,3,2,Healthcare Representative,4,Unknown,6477.686121919585,4204,1,Unknown,11,3.0,2,2,6.0,2,3.0,6,1,0,Healthcare Representative - Research & Development,True
48,No,Unknown,715.0, Research & Development ,1.0,3,Life Sciences,1263.0,4,Male,76.0,2,5,Research Director,4,Single,18265.0,8733,6,No,12,3.0,3,0,11.255122423600618,3,4.0,1,0,0,Research Director - Research & Development,True
34,No,Unknown,1320.0,Unknown,20.0,3,Technical Degree,0.01,3,Female,89.0,4,1,Research Scientist,3,Unknown,6477.686121919585,21643,0,No,17,3.0,4,0,2.0,5,2.0,1,0,0,Unknown,True
19,No,Unknown,265.0,Unknown,25.0,3,Life Sciences,1269.0,2,Female,57.0,4,1,Research Scientist,4,Single,6477.686121919585,21221,1,Unknown,12,3.0,4,0,1.0,2,3.0,1,0,1,Unknown,True
23,No,Unknown,373.0,Unknown,1.0,2,Unknown,1270.0,4,Male,47.0,3,1,Research Scientist,3,Unknown,6477.686121919585,16901,1,No,22,4.0,4,1,1.0,2,3.0,1,0,1,Unknown,False
25,Yes,Travel Frequently,599.0,Unknown,8.908375500464224,1,Unknown,1273.0,3,Male,73.0,1,1,Sales Representative,4,Single,1118.0,8040,1,Yes,14,3.0,4,0,1.0,4,3.0,1,1,0,Unknown,True
42,No,Unknown,603.0,Unknown,8.909252708635579,4,Medical,0.01,2,Female,78.0,4,2,Research Scientist,2,Married,2372.0,5628,6,Yes,16,3.0,4,0,18.0,2,3.0,1,0,0,Unknown,False
51,No,Travel Frequently,968.0,Unknown,6.0,2,Medical,0.01,2,Female,40.0,2,1,Laboratory Technician,3,Single,2838.0,4257,0,Unknown,14,3.0,2,0,8.0,6,2.0,7,7,7,Unknown,False
45,No,Travel Frequently,364.0,Unknown,25.0,3,Medical,1306.0,2,Female,65.63673267045019,3,5,Manager,2,Unknown,18061.0,13035,3,Unknown,22,4.0,3,0,22.0,4,3.0,0,0,0,Unknown,False
27,No,Unknown,1291.0,Unknown,11.0,3,Medical,1364.0,3,Female,98.0,4,1,Sales Representative,4,Married,6477.686121919585,6527,8,Unknown,14,3.0,2,1,5.0,4,3.0,1,0,0,Unknown,True
18,No,Non Travel,1124.0,Unknown,1.0,3,Unknown,1368.0,4,Female,97.0,3,1,Laboratory Technician,4,Single,1611.0,19305,1,Unknown,15,3.0,3,0,0.0,5,4.0,0,0,0,Unknown,False
31,Yes,Travel Frequently,703.0,Unknown,2.0,3,Unknown,1379.0,3,Female,90.0,2,1,Sales Representative,4,Single,6477.686121919585,11882,7,No,14,3.0,3,0,3.0,3,4.0,1,0,0,Unknown,True
31,Yes,Travel Frequently,801.8958347319971,Unknown,1.0,4,Life Sciences,1427.0,2,Female,50.0,1,1,Sales Representative,3,Single,6477.686121919585,16154,1,Unknown,12,3.0,2,0,11.312490808723245,3,3.0,1,0,0,Unknown,False
31,Yes,Travel Rarely,202.0,Unknown,8.0,3,Life Sciences,1433.0,1,Female,34.0,2,1,Research Scientist,2,Unknown,6477.686121919585,22262,1,Unknown,12,3.0,3,0,10.88841148197515,3,4.0,1,0,0,Unknown,False
27,No,Travel Rarely,1377.0,Unknown,11.0,1,Life Sciences,1434.0,2,Male,91.0,3,1,Laboratory Technician,1,Married,6477.686121919585,7679,0,Unknown,14,3.0,2,0,6.0,3,4.0,5,1,4,Unknown,False
39,Yes,Unknown,592.0,Unknown,2.0,3,Unknown,1458.0,1,Female,54.0,2,1,Laboratory Technician,1,Single,6477.686121919585,17181,2,Yes,23,4.0,2,0,11.0,2,4.0,1,0,0,Unknown,True
44,No,Travel Frequently,383.0,Unknown,1.0,5,Marketing,1481.0,1,Female,79.0,3,2,Sales Executive,3,Married,4768.0,9282,7,Unknown,12,3.0,3,1,11.0,4,2.0,1,0,0,Unknown,False
30,No,Unknown,990.0, Research & Development ,8.879040373787452,3,Unknown,1482.0,2,Male,66.19895529556499,3,1,Research Scientist,3,Unknown,1274.0,7152,1,Unknown,13,3.0,2,2,1.0,2,2.0,1,0,0,Research Scientist - Research & Development,False
35,No,Travel Rarely,660.0,Unknown,8.904836776479595,1,Life Sciences,0.01,4,Male,76.0,3,1,Sales Representative,3,Unknown,2404.0,16192,1,No,13,3.0,1,1,1.0,3,3.0,1,0,0,Unknown,True
24,Yes,Travel Frequently,381.0,Unknown,9.0,3,Unknown,1494.0,2,Male,89.0,3,1,Laboratory Technician,1,Unknown,6477.686121919585,16998,2,Unknown,11,3.0,3,0,11.022098543419746,2,2.0,0,0,0,Unknown,False
24,No,Unknown,830.0,Unknown,13.0,2,Unknown,0.01,4,Female,78.0,3,1,Sales Representative,2,Married,2033.0,7103,1,Unknown,13,3.0,3,1,1.0,2,3.0,1,0,0,Unknown,True
28,Yes,Unknown,289.0,Unknown,2.0,2,Medical,1504.0,3,Male,65.56705409620687,2,1,Laboratory Technician,1,Single,2561.0,5355,7,No,11,3.0,3,0,8.0,2,2.0,0,0,0,Unknown,True
28,No,Travel Rarely,1423.0,Unknown,1.0,3,Life Sciences,0.01,1,Male,72.0,2,1,Research Scientist,3,Unknown,1563.0,12530,1,Unknown,14,3.0,4,1,1.0,2,1.0,1,0,0,Unknown,False
33,No,Unknown,516.0,Unknown,8.0,5,Unknown,1515.0,4,Male,69.0,3,2,Healthcare Representative,3,Unknown,6388.0,22049,2,Unknown,17,3.0,1,0,14.0,6,3.0,0,0,0,Unknown,True
39,No,Travel Rarely,1089.0,Unknown,6.0,3,Unknown,1525.0,2,Female,32.0,3,3,Manufacturing Director,2,Single,8376.0,9150,4,Unknown,18,3.0,4,0,9.0,3,3.0,2,2,2,Unknown,False
42,No,Unknown,1210.0,Unknown,2.0,3,Medical,1542.0,3,Male,68.0,2,1,Laboratory Technician,2,Married,4841.0,24052,4,Unknown,14,3.0,2,1,11.601943097317312,3,3.0,1,0,0,Unknown,True
29,No,Travel Rarely,598.0,Unknown,9.0,3,Unknown,1558.0,3,Male,91.0,4,1,Research Scientist,3,Married,6477.686121919585,22376,6,No,18,3.0,1,2,11.174931348724343,2,2.0,1,0,0,Unknown,False
35,No,Travel Rarely,992.0,Unknown,1.0,3,Unknown,1564.0,4,Male,68.0,2,1,Laboratory Technician,1,Unknown,6477.686121919585,21731,1,No,19,3.0,2,0,11.448704184466424,3,3.0,3,1,2,Unknown,False
35,Yes,Travel Rarely,104.0,Unknown,8.942290647281368,3,Unknown,0.01,1,Female,69.0,3,1,Laboratory Technician,1,Unknown,2074.0,26619,1,Unknown,12,3.0,4,1,1.0,2,3.0,1,0,0,Unknown,True
34,No,Unknown,479.0,Unknown,8.907061919400439,4,Medical,1577.0,1,Male,35.0,3,1,Research Scientist,4,Single,2972.0,22061,1,Unknown,13,3.0,3,0,11.083270261913485,4,3.0,1,0,0,Unknown,False
26,No,Travel Rarely,474.0,Unknown,3.0,3,Unknown,1581.0,1,Female,89.0,3,1,Research Scientist,4,Unknown,6477.686121919585,11133,1,Unknown,21,4.0,1,0,1.0,5,3.0,1,0,0,Unknown,True
36,No,Travel Rarely,884.0,Unknown,1.0,4,Life Sciences,0.01,2,Female,73.0,3,2,Sales Executive,3,Single,6815.0,21447,6,No,13,3.0,1,0,11.373497206596241,5,3.0,1,0,0,Unknown,True
50,No,Unknown,264.0,Unknown,8.928370300603628,3,Marketing,1591.0,2,Male,59.0,3,5,Manager,3,Married,6477.686121919585,19519,4,Yes,16,3.0,3,1,10.935560901712893,2,3.0,1,0,0,Unknown,False
42,No,Travel Rarely,1059.0,Unknown,9.0,2,Unknown,0.01,4,Male,93.0,2,5,Manager,4,Unknown,6477.686121919585,26362,8,No,22,4.0,4,0,24.0,2,3.0,1,0,1,Unknown,False
35,No,Unknown,1349.0,Unknown,7.0,2,Life Sciences,1601.0,3,Male,63.0,2,1,Laboratory Technician,4,Unknown,2690.0,7713,1,No,18,3.0,4,1,11.698888003610358,5,2.0,1,0,1,Unknown,False
46,No,Travel Rarely,563.0,Unknown,1.0,4,Life Sciences,1602.0,4,Male,56.0,4,4,Manager,1,Unknown,17567.0,3156,1,Unknown,15,3.0,2,0,27.0,5,1.0,26,0,12,Unknown,False
18,Yes,Travel Frequently,544.0, Sales ,3.0,2,Medical,1624.0,2,Female,70.0,3,1,Sales Representative,4,Single,1569.0,18420,1,Yes,12,3.0,3,0,0.0,2,4.0,0,0,0,Sales Representative - Sales,True
29,No,Unknown,991.0,Unknown,5.0,3,Unknown,1669.0,1,Male,43.0,2,2,Sales Executive,2,Divorced,4187.0,3356,1,Yes,13,3.0,2,1,10.0,3,2.0,10,0,9,Unknown,True
31,No,Unknown,1112.0,Unknown,5.0,4,Life Sciences,1673.0,1,Female,67.0,3,2,Sales Executive,4,Unknown,6477.686121919585,22589,1,No,11,3.0,1,2,10.0,2,3.0,10,0,2,Unknown,True
41,No,Travel Rarely,1206.0,Unknown,23.0,2,Unknown,1678.0,4,Male,80.0,3,3,Sales Executive,3,Single,6477.686121919585,11591,3,Unknown,16,3.0,4,0,21.0,2,3.0,2,0,2,Unknown,True
38,No,Travel Rarely,1495.0,Unknown,4.0,2,Unknown,0.01,4,Female,87.0,3,1,Laboratory Technician,3,Unknown,3306.0,26176,7,Unknown,19,3.0,4,1,7.0,5,3.0,0,0,0,Unknown,True
32,Yes,Travel Rarely,1259.0,Unknown,2.0,4,Life Sciences,0.01,4,Male,95.0,3,1,Laboratory Technician,2,Single,1393.0,24852,1,No,12,3.0,1,0,1.0,2,3.0,1,0,0,Unknown,True
60,No,Unknown,802.449605805237,Unknown,1.0,4,Unknown,1697.0,3,Male,92.0,1,3,Healthcare Representative,4,Divorced,10883.0,20467,3,No,20,4.0,3,1,19.0,2,4.0,1,0,0,Unknown,False
24,Yes,Unknown,240.0,Unknown,22.0,1,Unknown,1714.0,4,Male,58.0,1,1,Human Resources,3,Married,6477.686121919585,11585,1,No,11,3.0,3,1,1.0,2,3.0,1,0,0,Unknown,True
40,No,Travel Rarely,369.0,Unknown,8.0,2,Life Sciences,1724.0,2,Female,92.0,3,2,Manufacturing Director,1,Unknown,6477.686121919585,5041,2,Yes,16,3.0,2,1,18.0,3,3.0,1,0,0,Unknown,True
30,No,Travel Rarely,793.0,Unknown,8.884397654507975,1,Unknown,0.01,2,Male,33.0,3,1,Research Scientist,4,Married,2862.0,3811,1,No,12,3.0,2,1,10.0,2,2.0,10,0,8,Unknown,True
47,No,Non Travel,543.0,Unknown,2.0,4,Marketing,1731.0,3,Male,87.0,3,2,Sales Executive,2,Unknown,6477.686121919585,3536,7,No,11,3.0,4,1,4.0,3,1.0,1,0,0,Unknown,True
32,Yes,Travel Rarely,964.0, Sales ,1.0,2,Unknown,0.01,1,Male,66.17524922549865,1,2,Sales Executive,2,Single,6735.0,12147,6,Unknown,15,3.0,2,0,10.0,2,3.0,0,0,0,Sales Executive - Sales,False
45,No,Travel Rarely,176.0,Unknown,8.93383083718441,3,Life Sciences,1744.0,4,Female,56.0,1,3,Human Resources,3,Married,9756.0,6595,4,Unknown,21,4.0,3,2,9.0,2,4.0,5,0,3,Unknown,True
34,No,Unknown,181.0,Unknown,2.0,4,Unknown,1755.0,4,Male,97.0,4,1,Research Scientist,4,Married,6477.686121919585,5586,0,Yes,14,3.0,1,3,6.0,3,3.0,5,1,2,Unknown,False
33,Yes,Unknown,211.0,Unknown,16.0,3,Unknown,1758.0,1,Female,74.0,3,3,Sales Executive,1,Unknown,6477.686121919585,10092,2,Yes,20,4.0,3,0,10.900370710820516,2,2.0,0,0,0,Unknown,True
31,Yes,Travel Rarely,1079.0,Unknown,16.0,4,Unknown,1761.0,1,Male,70.0,3,3,Sales Executive,3,Married,6477.686121919585,19002,2,Unknown,13,3.0,1,3,11.50998606324505,2,3.0,1,0,0,Unknown,True
29,No,Travel Rarely,590.0,Unknown,4.0,3,Technical Degree,0.01,4,Female,91.0,2,1,Research Scientist,1,Divorced,6477.686121919585,10007,1,Unknown,13,3.0,3,1,11.1693619780202,2,3.0,1,0,0,Unknown,True
30,No,Unknown,305.0,Unknown,16.0,3,Unknown,1763.0,3,Male,58.0,4,2,Healthcare Representative,3,Married,5294.0,9128,3,No,16,3.0,3,1,10.0,3,3.0,7,1,7,Unknown,False
38,No,Travel Rarely,833.0,Unknown,18.0,3,Medical,1766.0,2,Male,60.0,1,2,Healthcare Representative,4,Married,6477.686121919585,24539,3,Unknown,16,3.0,3,1,11.335601112886664,2,3.0,1,1,0,Unknown,True
43,Yes,Unknown,807.0,Unknown,17.0,3,Technical Degree,0.01,3,Male,38.0,2,1,Research Scientist,3,Unknown,2437.0,15587,9,Yes,16,3.0,4,1,6.0,4,3.0,1,0,0,Unknown,False
55,No,Travel Rarely,478.0,Unknown,8.913363790409106,3,Unknown,0.01,3,Male,60.0,2,5,Research Director,1,Married,6477.686121919585,19805,8,No,12,3.0,2,3,34.0,2,3.0,1,0,0,Unknown,False
21,Yes,Unknown,337.0,Unknown,7.0,1,Marketing,0.01,2,Male,31.0,3,1,Sales Representative,2,Single,6477.686121919585,4567,1,Unknown,13,3.0,2,0,10.982895813869657,3,3.0,1,1,0,Unknown,True
22,Yes,Travel Rarely,1294.0,Unknown,8.860855359500688,1,Medical,1783.0,3,Female,79.0,3,1,Laboratory Technician,1,Unknown,6477.686121919585,15999,1,Yes,17,3.0,3,0,1.0,6,3.0,1,0,0,Unknown,True
37,No,Travel Rarely,1239.0,Unknown,8.0,2,Other,0.01,3,Male,89.0,3,2,Human Resources,2,Divorced,4071.0,12832,2,No,13,3.0,3,0,19.0,4,2.0,10,4,7,Unknown,True
42,No,Travel Rarely,1128.0,Unknown,13.0,3,Unknown,0.01,2,Male,95.0,4,2,Healthcare Representative,1,Married,6477.686121919585,5696,5,No,18,3.0,3,2,10.0,2,2.0,0,0,0,Unknown,False
18,No,Unknown,1431.0,Unknown,14.0,3,Unknown,1839.0,2,Female,33.0,3,1,Research Scientist,3,Single,6477.686121919585,8018,1,Unknown,16,3.0,3,0,0.0,4,1.0,0,0,0,Unknown,True
31,Yes,Travel Rarely,359.0,Unknown,18.0,5,Human Resources,1842.0,4,Male,89.0,4,1,Human Resources,1,Married,2956.0,21495,0,No,17,3.0,3,0,2.0,4,3.0,1,0,0,Unknown,True
36,No,Travel Rarely,430.0,Unknown,2.0,4,Unknown,1847.0,4,Female,73.0,3,2,Research Scientist,2,Unknown,6477.686121919585,19573,4,Yes,22,4.0,4,1,11.054333041752303,2,3.0,1,0,0,Unknown,True
32,No,Travel Frequently,1318.0,Unknown,10.0,4,Marketing,1853.0,4,Male,79.0,3,2,Sales Executive,4,Unknown,4648.0,26075,8,Unknown,13,3.0,3,0,11.67935073951174,2,4.0,0,0,0,Unknown,True
29,No,Unknown,726.0,Unknown,29.0,1,Life Sciences,0.01,4,Male,93.0,1,2,Healthcare Representative,3,Divorced,6477.686121919585,21143,8,No,17,3.0,4,2,11.0,3,3.0,7,1,6,Unknown,False
42,No,Travel Rarely,1142.0,Unknown,8.0,3,Unknown,1860.0,4,Male,66.33617972075665,3,1,Laboratory Technician,3,Unknown,6477.686121919585,13624,4,No,13,3.0,4,0,11.55383712627288,3,3.0,0,0,0,Unknown,True
29,No,Travel Rarely,352.0,Unknown,6.0,1,Unknown,1865.0,4,Male,87.0,2,1,Human Resources,2,Married,2804.0,15434,1,No,11,3.0,4,0,11.001458808221773,3,3.0,1,0,0,Unknown,True
29,Yes,Unknown,802.1059737402109,Unknown,24.0,2,Unknown,0.01,4,Male,73.0,2,1,Research Scientist,4,Unknown,2439.0,14753,1,Yes,24,3.0,2,0,1.0,3,2.0,1,1,0,Unknown,False
28,No,Travel Rarely,1172.0, Sales ,3.0,3,Medical,1875.0,2,Female,78.0,3,1,Sales Representative,2,Unknown,2856.0,3692,1,No,19,3.0,4,1,1.0,3,3.0,1,0,0,Sales Representative - Sales,True
30,Yes,Unknown,945.0,Unknown,9.0,3,Unknown,1876.0,2,Male,89.0,3,1,Sales Representative,4,Unknown,6477.686121919585,16019,1,Unknown,13,3.0,3,0,11.41857969791362,3,2.0,1,0,0,Unknown,False
22,Yes,Travel Rarely,391.0, Research & Development ,7.0,1,Life Sciences,0.01,4,Male,75.0,3,1,Research Scientist,2,Single,6477.686121919585,26092,1,Unknown,23,4.0,1,0,1.0,2,3.0,1,0,0,Research Scientist - Research & Development,True
26,No,Unknown,482.0,Unknown,1.0,2,Life Sciences,1893.0,2,Female,90.0,2,1,Research Scientist,3,Unknown,2933.0,14908,1,Yes,13,3.0,3,1,1.0,3,2.0,1,1,0,Unknown,False
44,No,Travel Rarely,170.0,Unknown,1.0,4,Unknown,1903.0,2,Male,78.0,4,2,Healthcare Representative,1,Unknown,6477.686121919585,9364,2,Unknown,15,3.0,4,1,10.0,5,3.0,2,2,2,Unknown,True
29,Yes,Travel Frequently,746.0, Sales ,24.0,3,Technical Degree,1928.0,3,Male,45.0,4,1,Sales Representative,1,Single,1091.0,10642,1,No,17,3.0,4,0,1.0,3,3.0,1,0,0,Sales Representative - Sales,True
28,Yes,Travel Rarely,1475.0,Unknown,13.0,2,Marketing,1933.0,4,Female,84.0,3,2,Sales Executive,3,Unknown,6477.686121919585,23352,3,Yes,11,3.0,4,0,6.0,0,3.0,2,2,2,Unknown,True
56,No,Travel Rarely,1443.0,Unknown,11.0,5,Unknown,1935.0,4,Female,89.0,2,2,Sales Executive,1,Married,6477.686121919585,20328,4,Unknown,16,3.0,3,1,11.768642331378908,3,3.0,0,0,0,Unknown,True
39,No,Travel Rarely,867.0,Unknown,9.0,2,Unknown,1936.0,1,Male,87.0,3,2,Manufacturing Director,1,Married,5151.0,12315,1,No,25,4.0,4,1,10.0,3,3.0,10,7,9,Unknown,True
58,No,Unknown,605.0,Unknown,21.0,3,Unknown,1938.0,4,Female,72.0,3,4,Manager,4,Unknown,6477.686121919585,11761,4,Yes,13,3.0,3,1,11.177004680758724,2,2.0,1,0,0,Unknown,True
42,No,Travel Rarely,419.0, Sales ,12.0,4,Marketing,1943.0,2,Male,77.0,3,2,Sales Executive,4,Divorced,6477.686121919585,2900,3,Unknown,12,3.0,3,2,14.0,4,3.0,0,0,0,Sales Executive - Sales,False
27,Yes,Unknown,1337.0,Unknown,22.0,3,Unknown,1944.0,1,Female,58.0,2,1,Human Resources,2,Married,2863.0,19555,1,No,12,3.0,1,0,11.689573862658364,2,3.0,1,0,0,Unknown,False
38,No,Travel Rarely,1404.0,Unknown,1.0,3,Unknown,1961.0,1,Male,59.0,2,1,Sales Representative,1,Single,2858.0,11473,4,Unknown,14,3.0,1,0,20.0,3,2.0,1,0,0,Unknown,True
32,No,Unknown,1373.0,Unknown,5.0,4,Life Sciences,1966.0,4,Male,56.0,2,2,Manufacturing Director,4,Unknown,6477.686121919585,10138,8,No,24,4.0,2,0,11.714780408819935,1,3.0,1,0,0,Unknown,True
31,No,Unknown,1276.0,Unknown,2.0,1,Medical,1974.0,4,Female,59.0,1,1,Laboratory Technician,4,Unknown,1129.0,17536,1,Unknown,11,3.0,3,3,11.64705292656695,4,3.0,1,0,0,Unknown,True
25,No,Travel Rarely,309.0,Unknown,2.0,3,Unknown,0.01,3,Female,82.0,3,1,Human Resources,2,Unknown,6477.686121919585,19655,4,No,14,3.0,3,0,6.0,3,3.0,2,1,2,Unknown,False
40,No,Unknown,543.0, Research & Development ,8.914834951797278,4,Unknown,2012.0,1,Male,83.0,3,1,Laboratory Technician,4,Married,6477.686121919585,4060,8,No,19,3.0,3,2,8.0,3,2.0,1,0,0,Laboratory Technician - Research & Development,True
39,No,Non Travel,105.0,Unknown,9.0,3,Unknown,0.01,4,Male,87.0,3,5,Manager,4,Unknown,19431.0,15302,2,Unknown,13,3.0,3,0,10.827789872662775,3,2.0,6,1,3,Unknown,False
23,Yes,Unknown,638.0,Unknown,9.0,3,Unknown,2023.0,4,Male,33.0,3,1,Sales Representative,1,Married,6477.686121919585,26956,1,No,19,3.0,1,1,11.194757213702552,3,3.0,1,1,0,Unknown,False
35,No,Travel Rarely,1146.0,Unknown,26.0,4,Life Sciences,2040.0,3,Female,31.0,3,3,Human Resources,4,Single,6477.686121919585,16642,1,Yes,16,3.0,3,0,11.55140025036265,2,3.0,9,1,7,Unknown,False
34,No,Travel Rarely,1440.0,Unknown,7.0,2,Technical Degree,1541.0,2,Male,55.0,3,1,Sales Representative,3,Unknown,2308.0,4944,0,Yes,25,4.0,2,1,12.0,4,3.0,11,5,7,Unknown,True
28,No,Non Travel,1103.0,Unknown,16.0,3,Medical,1947.0,3,Male,49.0,3,1,Research Scientist,3,Single,2144.0,2122,1,No,14,3.0,3,0,5.0,3,2.0,5,1,4,Unknown,False
